Id_leki,Id_producenci,Nazwa,Cena
7829,726,Berodual,49
7830,881,Acatar Zatoki,59
7831,693,Roswera,73
7832,240,Epiduo,108
7833,101,Roswera,71
7834,251,Tarproxen,42
7835,578,Otrivin,141
7836,484,Ecomer,115
7837,651,Acidolac,113
7838,456,Nolicin,37
7839,208,Buprenorfina,113
7840,489,Tritace,50
7841,617,Polopiryna,85
7842,64,Apap Extra,120
7843,832,Algomed,51
7844,382,Acatar Zatoki,26
7845,124,Aprofen,118
7846,183,Espumisan,82
7847,16,Berodual,58
7848,72,Otrivin,49
7849,633,Buprenorfina,73
7850,150,Buprenorfina,99
7851,353,Acidolac,25
7852,412,Diprophos,119
7853,410,Avamys,109
7854,615,Epiduo,22
7855,822,Avamys,129
7856,854,Epiduo,26
7857,293,DicloDuo,116
7858,227,Ecomer,27
7859,856,Ecomer,61
7860,238,Acatar Zatoki,60
7861,182,Epiduo,50
7862,308,DicloDuo,92
7863,377,Roswera,81
7864,598,Otrivin,123
7865,466,Epiduo,58
7866,157,Diprophos,72
7867,639,Acidolac,27
7868,635,Tarproxen,81
7869,64,Ecomer,23
7870,421,Aminodral,31
7871,949,Espumisan,95
7872,503,Altacet,106
7873,865,Tarproxen,140
7874,968,Otrivin,83
7875,336,Tarproxen,114
7876,502,Mucofluid,104
7877,402,Espumisan,67
7878,997,Acidolac,114
7879,466,Buprenorfina,60
7880,692,Acidolac,61
7881,543,Diprophos,30
7882,657,Otrivin,67
7883,177,Buprenorfina,101
7884,429,Roswera,68
7885,795,Prostaforce,48
7886,233,Aprofen,91
7887,924,Tritace,50
7888,402,Ecomer,147
7889,460,Berodual,125
7890,299,Tarproxen,88
7891,573,Buprenorfina,141
7892,591,Espumisan,148
7893,147,Mucofluid,50
7894,259,Acidolac,87
7895,203,Buprenorfina,41
7896,272,Avamys,26
7897,357,Espumisan,101
7898,725,Acidolac,52
7899,959,Prostaforce,72
7900,737,Epiduo,33
7901,272,Roswera,31
7902,957,Espumisan,44
7903,936,Tarproxen,50
7904,102,DicloDuo,21
7905,204,Buderhin,149
7906,119,Nolicin,80
7907,288,Aminodral,141
7908,892,Buderhin,66
7909,918,Polopiryna,147
7910,208,Acidolac,86
7911,189,Diprophos,44
7912,710,Acidolac,91
7913,466,Otrivin,39
7914,534,Acidolac,40
7915,611,Apap Extra,81
7916,535,Buderhin,136
7917,901,Buprenorfina,78
7918,788,Epiduo,76
7919,638,Buprenorfina,146
7920,477,Mucofluid,82
7921,310,Tritace,132
7922,449,Apap Extra,76
7923,623,Prostaforce,20
7924,7,Altacet,25
7925,207,Polopiryna,113
7926,487,Prostaforce,136
7927,9,Avamys,32
7928,783,Aprofen,127
7929,15,Ecomer,93
7930,961,Otrivin,28
7931,48,Buderhin,61
7932,432,Tritace,72
7933,188,Ecomer,127
7934,818,Algomed,83
7935,532,Buprenorfina,86
7936,522,Diprophos,114
7937,670,Otrivin,72
7938,552,Ecomer,26
7939,650,Berodual,87
7940,168,Prostaforce,57
7941,19,Buderhin,66
7942,351,Tarproxen,144
7943,120,DicloDuo,82
7944,812,Roswera,137
7945,705,Aminodral,84
7946,873,Espumisan,83
7947,530,Aminodral,149
7948,391,Prostaforce,36
7949,701,DicloDuo,53
7950,82,Epiduo,65
7951,632,DicloDuo,116
7952,619,Avamys,22
7953,779,Tarproxen,59
7954,107,Berodual,62
7955,749,Mucofluid,80
7956,710,DicloDuo,75
7957,117,Tarproxen,112
7958,51,Tarproxen,77
7959,92,Roswera,58
7960,988,Buprenorfina,141
7961,341,Tarproxen,103
7962,386,Polopiryna,144
7963,646,Acatar Zatoki,84
7964,643,Acidolac,56
7965,637,Apap Extra,95
7966,256,Algomed,59
7967,198,Tritace,139
7968,278,Nolicin,106
7969,684,Prostaforce,47
7970,583,Mucofluid,122
7971,252,Prostaforce,44
7972,354,Berodual,90
7973,222,Altacet,67
7974,485,Prostaforce,39
7975,995,Aminodral,79
7976,454,Diprophos,97
7977,694,Berodual,92
7978,459,Algomed,57
7979,185,Avamys,133
7980,806,Mucofluid,88
7981,247,Buprenorfina,63
7982,560,Tritace,38
7983,685,Altacet,80
7984,291,DicloDuo,127
7985,210,DicloDuo,54
7986,67,Otrivin,59
7987,865,Apap Extra,101
7988,975,Acatar Zatoki,28
7989,718,Altacet,29
7990,688,Polopiryna,89
7991,449,Mucofluid,104
7992,618,Buprenorfina,113
7993,218,Ecomer,116
7994,475,Roswera,104
7995,109,Diprophos,110
7996,721,Berodual,61
7997,302,Otrivin,65
7998,644,Algomed,109
7999,985,Altacet,40
8000,596,Acatar Zatoki,77
8001,722,Aminodral,128
8002,143,Polopiryna,37
8003,105,Epiduo,104
8004,759,Roswera,126
8005,751,Polopiryna,126
8006,354,Aminodral,92
8007,785,Epiduo,91
8008,89,Roswera,110
8009,853,Roswera,33
8010,458,Otrivin,47
8011,472,Otrivin,50
8012,582,Aminodral,141
8013,738,Nolicin,129
8014,860,Altacet,74
8015,346,Altacet,25
8016,476,Epiduo,124
8017,936,Acidolac,133
8018,755,Algomed,105
8019,982,Polopiryna,64
8020,234,Acatar Zatoki,116
8021,471,Acatar Zatoki,97
8022,102,Otrivin,68
8023,550,Epiduo,88
8024,215,Avamys,39
8025,515,Avamys,120
8026,308,Aprofen,47
8027,283,Espumisan,27
8028,822,Aprofen,37
8029,123,Avamys,83
8030,746,Aminodral,58
8031,605,Altacet,142
8032,219,Tarproxen,52
8033,145,Berodual,39
8034,652,Roswera,42
8035,751,Diprophos,46
8036,315,Prostaforce,101
8037,237,Apap Extra,125
8038,436,Aminodral,109
8039,65,Mucofluid,101
8040,996,Ecomer,133
8041,587,Diprophos,75
8042,680,Tritace,54
8043,732,Apap Extra,96
8044,396,Altacet,141
8045,824,Apap Extra,64
8046,450,Buderhin,142
8047,45,Buderhin,95
8048,824,Avamys,73
8049,455,Ecomer,118
8050,331,Apap Extra,64
8051,703,Tarproxen,71
8052,177,DicloDuo,62
8053,776,Buderhin,65
8054,736,Epiduo,137
8055,931,Berodual,124
8056,111,Aprofen,132
8057,966,Algomed,72
8058,352,Buderhin,129
8059,313,Roswera,46
8060,714,Roswera,81
8061,358,DicloDuo,86
8062,487,Buprenorfina,149
8063,519,Berodual,38
8064,29,Avamys,62
8065,917,Diprophos,50
8066,509,Aminodral,23
8067,303,Prostaforce,78
8068,104,Buderhin,61
8069,328,Acatar Zatoki,86
8070,749,Buderhin,74
8071,558,Buprenorfina,39
8072,930,Apap Extra,142
8073,879,Altacet,74
8074,872,Algomed,92
8075,102,Algomed,103
8076,77,Prostaforce,91
8077,135,Avamys,71
8078,585,Aprofen,107
8079,914,Otrivin,110
8080,452,Aprofen,62
8081,241,Nolicin,78
8082,288,Avamys,61
8083,392,Diprophos,147
8084,21,Tarproxen,76
8085,965,Altacet,95
8086,172,Apap Extra,71
8087,372,Berodual,150
8088,944,Berodual,97
8089,65,Diprophos,96
8090,998,Mucofluid,107
8091,738,Apap Extra,26
8092,421,Buprenorfina,143
8093,802,Ecomer,110
8094,780,Espumisan,85
8095,627,Altacet,84
8096,973,Mucofluid,20
8097,54,Nolicin,20
8098,553,Epiduo,119
8099,321,Buderhin,100
8100,229,Tritace,146
8101,909,DicloDuo,70
8102,561,Avamys,28
8103,874,Aprofen,97
8104,643,Mucofluid,57
8105,36,Tritace,125
8106,550,Diprophos,126
8107,19,Otrivin,68
8108,561,Diprophos,93
8109,729,Prostaforce,123
8110,376,Buprenorfina,127
8111,868,Espumisan,70
8112,604,Nolicin,80
8113,964,Nolicin,143
8114,747,Mucofluid,32
8115,365,DicloDuo,107
8116,644,Algomed,76
8117,756,Avamys,49
8118,360,Aminodral,111
8119,724,Prostaforce,115
8120,217,DicloDuo,109
8121,115,Avamys,95
8122,152,Espumisan,100
8123,407,Avamys,132
8124,187,Diprophos,53
8125,503,Roswera,45
8126,29,Berodual,31
8127,917,Diprophos,80
8128,936,Buderhin,115
8129,618,Espumisan,66
8130,896,Roswera,127
8131,186,Acatar Zatoki,93
8132,237,Mucofluid,109
8133,588,Apap Extra,70
8134,363,Apap Extra,109
8135,84,Apap Extra,85
8136,72,Ecomer,30
8137,810,Acidolac,133
8138,962,Espumisan,44
8139,900,Aprofen,75
8140,98,DicloDuo,78
8141,369,Algomed,133
8142,735,Acidolac,130
8143,718,Otrivin,128
8144,345,Tarproxen,87
8145,838,Diprophos,50
8146,932,Buderhin,105
8147,272,Tarproxen,20
8148,315,Buprenorfina,40
8149,71,Epiduo,55
8150,788,Nolicin,26
8151,60,Tarproxen,139
8152,436,DicloDuo,90
8153,562,Tritace,135
8154,410,Altacet,57
8155,269,Roswera,65
8156,884,Nolicin,80
8157,728,Buprenorfina,71
8158,917,Avamys,132
8159,194,Acatar Zatoki,75
8160,181,Avamys,65
8161,650,Acatar Zatoki,84
8162,70,Aprofen,140
8163,838,Aminodral,20
8164,897,Polopiryna,54
8165,485,Acidolac,131
8166,878,DicloDuo,149
8167,559,DicloDuo,102
8168,474,Berodual,67
8169,65,Nolicin,143
8170,509,Berodual,96
8171,658,Diprophos,31
8172,810,Ecomer,140
8173,605,Buderhin,90
8174,206,Tarproxen,124
8175,876,Aprofen,56
8176,593,Otrivin,77
8177,53,Nolicin,53
8178,91,Tritace,114
8179,771,Roswera,47
8180,988,Nolicin,69
8181,788,Avamys,53
8182,865,Tarproxen,112
8183,559,Avamys,137
8184,586,Epiduo,114
8185,797,Epiduo,57
8186,530,Diprophos,100
8187,953,Buderhin,96
8188,367,Acidolac,77
8189,380,Aminodral,110
8190,476,Aprofen,33
8191,795,DicloDuo,116
8192,434,Prostaforce,104
8193,648,Prostaforce,128
8194,141,Roswera,69
8195,418,Algomed,89
8196,478,Tarproxen,20
8197,494,Avamys,121
8198,518,Mucofluid,28
8199,897,DicloDuo,123
8200,323,Acatar Zatoki,95
8201,286,Apap Extra,28
8202,326,Diprophos,71
8203,526,Espumisan,133
8204,40,Otrivin,99
8205,170,Algomed,145
8206,510,Algomed,20
8207,365,Aprofen,59
8208,540,Epiduo,148
8209,734,Acatar Zatoki,141
8210,425,Epiduo,62
8211,518,Nolicin,114
8212,346,Acatar Zatoki,47
8213,558,Acidolac,126
8214,813,Ecomer,60
8215,40,Otrivin,40
8216,224,Nolicin,101
8217,100,Polopiryna,79
8218,778,Altacet,94
8219,757,Apap Extra,50
8220,631,Acatar Zatoki,39
8221,926,Tarproxen,98
8222,386,Aprofen,95
8223,529,Tritace,67
8224,182,Espumisan,145
8225,388,Buderhin,105
8226,328,Polopiryna,100
8227,397,Diprophos,41
8228,280,Otrivin,80
8229,260,Altacet,45
8230,315,Acatar Zatoki,113
8231,562,Polopiryna,142
8232,402,Aminodral,66
8233,171,Espumisan,44
8234,548,Tarproxen,32
8235,263,Otrivin,122
8236,277,Acidolac,28
8237,169,Acatar Zatoki,53
8238,522,Aminodral,48
8239,237,Aminodral,79
8240,100,Tarproxen,30
8241,838,Apap Extra,123
8242,237,Aminodral,23
8243,274,Altacet,88
8244,947,Acatar Zatoki,98
8245,357,Avamys,76
8246,290,Espumisan,43
8247,184,Nolicin,41
8248,567,Epiduo,39
8249,158,DicloDuo,117
8250,840,Espumisan,123
8251,867,DicloDuo,94
8252,98,DicloDuo,46
8253,256,Ecomer,119
8254,477,Altacet,60
8255,770,Nolicin,137
8256,148,Algomed,72
8257,564,Acatar Zatoki,33
8258,908,Buderhin,87
8259,736,Tarproxen,132
8260,229,Berodual,37
8261,34,Berodual,141
8262,754,Acatar Zatoki,23
8263,536,Acatar Zatoki,139
8264,249,Epiduo,122
8265,238,Buprenorfina,130
8266,625,Algomed,51
8267,475,Otrivin,73
8268,350,Buprenorfina,36
8269,564,Buprenorfina,125
8270,938,Mucofluid,38
8271,134,Nolicin,118
8272,80,Apap Extra,115
8273,661,Roswera,31
8274,764,Tritace,21
8275,886,Tarproxen,82
8276,827,Aminodral,61
8277,500,Acatar Zatoki,66
8278,299,Algomed,143
8279,489,Otrivin,129
8280,526,Mucofluid,145
8281,770,Polopiryna,119
8282,601,Tarproxen,90
8283,778,Avamys,83
8284,174,Espumisan,67
8285,927,Apap Extra,133
8286,936,DicloDuo,28
8287,823,Mucofluid,118
8288,932,Epiduo,66
8289,192,Prostaforce,127
8290,187,Roswera,122
8291,470,Espumisan,89
8292,575,Diprophos,23
8293,309,Epiduo,65
8294,810,Ecomer,113
8295,681,Roswera,65
8296,516,Avamys,98
8297,819,Aprofen,121
8298,898,Ecomer,124
8299,401,Acatar Zatoki,122
8300,940,Algomed,72
8301,494,Aprofen,79
8302,662,Acatar Zatoki,111
8303,558,Espumisan,33
8304,914,Buprenorfina,34
8305,980,Mucofluid,129
8306,456,Apap Extra,107
8307,696,Aminodral,76
8308,393,Prostaforce,83
8309,774,Aprofen,108
8310,726,Buderhin,43
8311,424,Algomed,33
8312,939,Prostaforce,141
8313,695,Berodual,129
8314,910,Roswera,60
8315,763,Avamys,68
8316,477,Acatar Zatoki,115
8317,168,Berodual,137
8318,302,Ecomer,28
8319,868,Polopiryna,60
8320,57,Acidolac,113
8321,574,Aprofen,41
8322,690,DicloDuo,118
8323,81,Aprofen,51
8324,489,Roswera,25
8325,641,Tarproxen,99
8326,339,Aprofen,81
8327,213,Avamys,104
8328,909,Espumisan,64
8329,136,Nolicin,27
8330,572,Acidolac,68
8331,616,Avamys,121
8332,819,Polopiryna,72
8333,503,Aprofen,91
8334,650,Prostaforce,111
8335,714,Buderhin,28
8336,957,Algomed,92
8337,926,Acatar Zatoki,58
8338,80,Acidolac,143
8339,337,Otrivin,56
8340,56,Prostaforce,49
8341,368,Mucofluid,117
8342,500,Espumisan,70
8343,716,Buprenorfina,73
8344,723,Mucofluid,35
8345,914,Polopiryna,101
8346,342,Buprenorfina,129
8347,906,Roswera,140
8348,230,Otrivin,110
8349,645,Tritace,73
8350,536,Buderhin,81
8351,632,Espumisan,28
8352,76,Roswera,77
8353,378,Algomed,46
8354,464,Tarproxen,54
8355,849,Epiduo,38
8356,581,Espumisan,128
8357,195,Acatar Zatoki,30
8358,698,Aminodral,44
8359,291,Avamys,135
8360,766,Altacet,28
8361,782,Berodual,68
8362,60,Ecomer,127
8363,163,DicloDuo,129
8364,664,Diprophos,118
8365,488,Roswera,146
8366,924,Polopiryna,52
8367,719,Prostaforce,135
8368,999,Ecomer,96
8369,108,Ecomer,115
8370,222,Epiduo,113
8371,147,Altacet,67
8372,93,Ecomer,45
8373,493,Prostaforce,69
8374,742,Espumisan,150
8375,883,Diprophos,43
8376,308,Roswera,140
8377,632,Otrivin,76
8378,225,Tarproxen,94
8379,268,Apap Extra,95
8380,72,Tarproxen,65
8381,814,Mucofluid,126
8382,763,Diprophos,94
8383,703,Prostaforce,147
8384,933,Altacet,108
8385,789,Aminodral,63
8386,427,Diprophos,33
8387,437,Nolicin,101
8388,52,Mucofluid,133
8389,474,Epiduo,66
8390,326,Acidolac,134
8391,994,Aminodral,148
8392,206,Berodual,30
8393,110,Ecomer,148
8394,617,Espumisan,79
8395,107,Avamys,40
8396,570,Prostaforce,136
8397,954,Tarproxen,101
8398,531,DicloDuo,95
8399,542,Acidolac,59
8400,532,Altacet,83
8401,812,Espumisan,117
8402,707,Aprofen,65
8403,837,Epiduo,97
8404,784,Avamys,135
8405,459,Espumisan,133
8406,841,Algomed,94
8407,990,Algomed,127
8408,517,Aminodral,78
8409,329,Diprophos,73
8410,155,Polopiryna,114
8411,685,Buderhin,65
8412,184,Diprophos,51
8413,317,Avamys,29
8414,41,Aminodral,43
8415,95,Tritace,36
8416,935,Berodual,85
8417,704,Avamys,73
8418,758,Diprophos,51
8419,947,Apap Extra,73
8420,525,Otrivin,128
8421,979,Aminodral,141
8422,350,Acidolac,120
8423,570,Epiduo,119
8424,507,Berodual,117
8425,336,Tarproxen,126
8426,486,Epiduo,138
8427,772,Diprophos,117
8428,552,Roswera,117
8429,726,Espumisan,31
8430,406,Buderhin,113
8431,558,Altacet,95
8432,951,Acidolac,85
8433,23,Berodual,21
8434,173,Aminodral,35
8435,579,Aminodral,28
8436,356,Aprofen,80
8437,534,Otrivin,28
8438,497,Buderhin,128
8439,510,Espumisan,35
8440,509,Tarproxen,133
8441,607,Roswera,136
8442,66,Acidolac,23
8443,943,Acidolac,121
8444,884,Acatar Zatoki,119
8445,970,Apap Extra,68
8446,453,Apap Extra,51
8447,95,Espumisan,67
8448,217,Algomed,41
8449,330,Aprofen,137
8450,142,Buprenorfina,28
8451,97,Espumisan,149
8452,858,Polopiryna,137
8453,648,Nolicin,72
8454,435,Epiduo,144
8455,296,Buderhin,103
8456,122,Espumisan,128
8457,61,DicloDuo,20
8458,354,Roswera,38
8459,856,Aminodral,124
8460,995,Buprenorfina,115
8461,910,Berodual,133
8462,512,Prostaforce,64
8463,675,Otrivin,79
8464,857,Mucofluid,82
8465,364,Aminodral,132
8466,759,Espumisan,24
8467,901,Buderhin,31
8468,922,Avamys,89
8469,779,Tritace,108
8470,206,Nolicin,117
8471,127,Espumisan,102
8472,586,Acidolac,127
8473,105,Acidolac,28
8474,11,Avamys,76
8475,547,Altacet,92
8476,976,Buprenorfina,116
8477,273,Nolicin,83
8478,478,Tarproxen,120
8479,395,Tarproxen,27
8480,57,Avamys,99
8481,15,Avamys,105
8482,976,Nolicin,42
8483,88,Diprophos,88
8484,493,Roswera,75
8485,454,Acatar Zatoki,53
8486,201,Buprenorfina,89
8487,773,Espumisan,24
8488,331,Berodual,114
8489,549,Avamys,53
8490,255,Roswera,54
8491,320,Tarproxen,117
8492,716,Acidolac,104
8493,654,Berodual,108
8494,850,Nolicin,134
8495,639,Prostaforce,132
8496,667,Nolicin,52
8497,627,Polopiryna,93
8498,266,Avamys,124
8499,36,Ecomer,111
8500,560,Tritace,41
8501,756,Diprophos,127
8502,681,Altacet,99
8503,964,Nolicin,138
8504,970,Apap Extra,126
8505,523,Prostaforce,35
8506,281,Buprenorfina,46
8507,316,Apap Extra,41
8508,449,Diprophos,102
8509,482,Aminodral,118
8510,539,Mucofluid,25
8511,370,Otrivin,131
8512,482,Roswera,58
8513,152,DicloDuo,91
8514,982,Nolicin,120
8515,75,Berodual,137
8516,319,Epiduo,133
8517,448,Avamys,28
8518,100,Nolicin,104
8519,460,Otrivin,46
8520,215,Berodual,37
8521,574,Buderhin,56
8522,356,DicloDuo,53
8523,987,Ecomer,124
8524,506,Prostaforce,140
8525,567,Aminodral,106
8526,862,Roswera,142
8527,16,Acidolac,30
8528,997,Mucofluid,71
8529,583,Tarproxen,87
8530,448,Prostaforce,46
8531,431,DicloDuo,143
8532,222,Avamys,70
8533,604,Mucofluid,58
8534,740,Polopiryna,45
8535,14,Apap Extra,140
8536,350,Espumisan,65
8537,694,Altacet,62
8538,210,Altacet,43
8539,92,Aminodral,100
8540,226,Diprophos,136
8541,483,Aminodral,129
8542,416,Espumisan,104
8543,675,Aminodral,59
8544,191,Tarproxen,121
8545,921,DicloDuo,34
8546,8,Epiduo,120
8547,366,Acatar Zatoki,70
8548,224,Acidolac,119
8549,57,Altacet,129
8550,943,Ecomer,121
8551,492,Prostaforce,29
8552,690,Acidolac,113
8553,933,Aprofen,67
8554,692,DicloDuo,54
8555,430,Mucofluid,113
8556,514,Epiduo,79
8557,260,Acatar Zatoki,148
8558,422,Espumisan,142
8559,564,Diprophos,107
8560,319,Mucofluid,76
8561,738,Buderhin,54
8562,825,Berodual,107
8563,74,Buprenorfina,22
8564,384,Diprophos,107
8565,520,Avamys,36
8566,76,Buprenorfina,47
8567,249,Algomed,67
8568,22,Buderhin,106
8569,783,Tritace,140
8570,320,Acidolac,149
8571,415,Berodual,135
8572,73,Altacet,115
8573,917,DicloDuo,44
8574,436,Ecomer,111
8575,646,Ecomer,84
8576,634,Buderhin,86
8577,357,Aprofen,30
8578,789,Roswera,109
8579,530,Berodual,93
8580,880,Tarproxen,99
8581,297,Aprofen,74
8582,305,Avamys,30
8583,593,Prostaforce,58
8584,279,Mucofluid,40
8585,137,Acidolac,87
8586,34,Buderhin,142
8587,14,Berodual,74
8588,588,Prostaforce,41
8589,590,Tarproxen,111
8590,591,Avamys,70
8591,40,Berodual,42
8592,9,Apap Extra,55
8593,252,Acatar Zatoki,132
8594,298,Tarproxen,97
8595,937,Acidolac,43
8596,401,Prostaforce,73
8597,739,Ecomer,93
8598,197,Acatar Zatoki,60
8599,439,Ecomer,56
8600,642,Acatar Zatoki,72
8601,660,Acatar Zatoki,104
8602,491,Tritace,97
8603,636,Acidolac,120
8604,814,Diprophos,31
8605,53,Berodual,96
8606,730,Espumisan,27
8607,377,Aprofen,127
8608,298,Buprenorfina,132
8609,80,Buprenorfina,66
8610,710,Altacet,55
8611,490,Espumisan,68
8612,774,DicloDuo,26
8613,984,Buprenorfina,97
8614,790,Nolicin,90
8615,237,Epiduo,22
8616,497,Diprophos,150
8617,756,Acidolac,103
8618,25,Buderhin,29
8619,259,Diprophos,28
8620,288,Berodual,120
8621,14,Altacet,23
8622,525,Espumisan,90
8623,621,Aprofen,148
8624,593,Ecomer,75
8625,177,DicloDuo,85
8626,188,Aminodral,106
8627,589,Ecomer,35
8628,896,Espumisan,148
8629,596,Ecomer,47
8630,558,Ecomer,111
8631,52,Epiduo,81
8632,722,Algomed,54
8633,862,Epiduo,123
8634,668,Algomed,78
8635,801,Aminodral,104
8636,222,Acatar Zatoki,63
8637,126,Tarproxen,25
8638,89,Mucofluid,31
8639,46,Apap Extra,33
8640,750,Ecomer,142
8641,729,Espumisan,62
8642,846,Tritace,25
8643,368,Acidolac,109
8644,330,Avamys,138
8645,309,Roswera,96
8646,707,Buprenorfina,113
8647,996,Acatar Zatoki,90
8648,914,DicloDuo,82
8649,774,Acidolac,49
8650,169,Tritace,111
8651,276,Ecomer,85
8652,582,Mucofluid,88
8653,375,DicloDuo,123
8654,79,Aminodral,116
8655,71,Prostaforce,128
8656,935,Berodual,88
8657,32,Polopiryna,141
8658,337,Altacet,107
8659,719,Acatar Zatoki,88
8660,322,Acatar Zatoki,123
8661,673,Acidolac,56
8662,740,Epiduo,116
8663,318,Nolicin,74
8664,900,DicloDuo,126
8665,972,Altacet,69
8666,666,Buderhin,130
8667,574,Apap Extra,107
8668,240,Nolicin,56
8669,564,Altacet,105
8670,114,Nolicin,99
8671,467,Avamys,90
8672,940,Buprenorfina,123
8673,580,Aprofen,24
8674,138,Altacet,117
8675,827,Polopiryna,109
8676,653,Diprophos,89
8677,918,Berodual,56
8678,217,Altacet,85
8679,876,Tarproxen,147
8680,92,Mucofluid,79
8681,133,DicloDuo,82
8682,848,Buprenorfina,38
8683,478,Buprenorfina,115
8684,27,Prostaforce,115
8685,858,Ecomer,39
8686,209,Diprophos,125
8687,443,Mucofluid,91
8688,568,Diprophos,46
8689,355,Mucofluid,32
8690,711,Epiduo,146
8691,357,Nolicin,106
8692,725,Acatar Zatoki,81
8693,954,Mucofluid,109
8694,645,Altacet,147
8695,377,Berodual,39
8696,114,Polopiryna,135
8697,247,Roswera,97
8698,813,Aminodral,61
8699,613,Aminodral,43
8700,341,Tarproxen,116
8701,884,Buderhin,76
8702,363,Ecomer,106
8703,134,Altacet,39
8704,447,Diprophos,116
8705,281,Polopiryna,115
8706,769,Otrivin,109
8707,344,Polopiryna,47
8708,910,Nolicin,135
8709,919,Espumisan,58
8710,990,Tritace,70
8711,40,Epiduo,45
8712,422,Buderhin,112
8713,539,Apap Extra,53
8714,682,Avamys,112
8715,670,Epiduo,119
8716,839,Acatar Zatoki,96
8717,251,Nolicin,70
8718,940,Diprophos,97
8719,727,Otrivin,139
8720,403,Aprofen,146
8721,89,Tritace,85
8722,32,Berodual,30
8723,6,Avamys,70
8724,858,Diprophos,116
8725,908,Apap Extra,81
8726,446,DicloDuo,53
8727,364,Apap Extra,110
8728,963,Otrivin,127
8729,986,Mucofluid,141
8730,681,Otrivin,124
8731,802,Apap Extra,48
8732,204,Epiduo,100
8733,431,Apap Extra,139
8734,533,Altacet,141
8735,663,Ecomer,119
8736,220,Avamys,72
8737,490,Mucofluid,98
8738,487,Ecomer,59
8739,840,Epiduo,92
8740,12,Apap Extra,98
8741,499,Acidolac,76
8742,697,DicloDuo,35
8743,592,Berodual,107
8744,148,Prostaforce,125
8745,845,DicloDuo,117
8746,442,Ecomer,116
8747,875,Aminodral,85
8748,863,Otrivin,123
8749,605,Altacet,135
8750,922,Mucofluid,87
8751,535,Aprofen,42
8752,786,Mucofluid,84
8753,821,Buprenorfina,60
8754,280,Ecomer,110
8755,924,Mucofluid,66
8756,17,DicloDuo,65
8757,440,Otrivin,21
8758,422,Polopiryna,148
8759,109,Espumisan,107
8760,587,Otrivin,52
8761,295,Altacet,142
8762,61,Acatar Zatoki,65
8763,861,Buderhin,74
8764,978,Buderhin,98
8765,975,Acatar Zatoki,149
8766,79,Buprenorfina,46
8767,238,Epiduo,135
8768,405,Polopiryna,50
8769,459,Ecomer,90
8770,23,Roswera,90
8771,724,Tritace,31
8772,229,Nolicin,86
8773,466,Apap Extra,57
8774,673,Ecomer,113
8775,705,DicloDuo,97
8776,693,Diprophos,90
8777,515,Berodual,53
8778,459,Tritace,113
8779,231,Aminodral,115
8780,337,Ecomer,26
8781,961,Avamys,123
8782,290,Buprenorfina,64
8783,964,Prostaforce,110
8784,37,Polopiryna,116
8785,794,Apap Extra,114
8786,5,Mucofluid,131
8787,304,Tarproxen,31
8788,83,Algomed,124
8789,641,Buderhin,38
8790,911,Tritace,96
8791,442,Buprenorfina,129
8792,228,Altacet,146
8793,9,Tritace,143
8794,381,Polopiryna,38
8795,886,Mucofluid,111
8796,832,Apap Extra,21
8797,394,Polopiryna,61
8798,774,Roswera,120
8799,303,Epiduo,77
8800,250,Tritace,29
8801,675,Polopiryna,76
8802,119,Apap Extra,77
8803,332,Buprenorfina,61
8804,496,Aprofen,95
8805,924,Prostaforce,135
8806,881,DicloDuo,53
8807,922,Diprophos,74
8808,654,Acatar Zatoki,138
8809,460,Diprophos,55
8810,624,Otrivin,92
8811,554,Buderhin,126
8812,497,Acidolac,39
8813,568,Roswera,41
8814,620,Buprenorfina,78
8815,277,Aminodral,42
8816,856,Prostaforce,135
8817,103,Polopiryna,145
8818,247,Epiduo,140
8819,749,Prostaforce,96
8820,892,Tritace,99
8821,70,Roswera,23
8822,351,Mucofluid,24
8823,262,Acidolac,140
8824,701,Tarproxen,67
8825,898,Algomed,27
8826,33,Prostaforce,24
8827,459,Otrivin,39
8828,337,Buprenorfina,27
8829,672,Ecomer,85
8830,237,Prostaforce,127
8831,732,Mucofluid,61
8832,950,Polopiryna,113
8833,33,Algomed,127
8834,985,Aminodral,103
8835,550,Ecomer,60
8836,568,Nolicin,74
8837,657,Aminodral,61
8838,815,Roswera,22
8839,46,Altacet,98
8840,194,Altacet,60
8841,149,Diprophos,82
8842,534,Apap Extra,29
8843,667,Buderhin,136
8844,100,Ecomer,31
8845,626,Aprofen,87
8846,768,Berodual,53
8847,893,Altacet,115
8848,819,Otrivin,118
8849,985,Tritace,82
8850,169,Tritace,124
8851,388,Berodual,101
8852,984,Epiduo,25
8853,613,Buderhin,73
8854,418,Acatar Zatoki,142
8855,750,Aprofen,35
8856,417,Diprophos,58
8857,767,Mucofluid,89
8858,326,Avamys,27
8859,48,Acidolac,22
8860,444,Altacet,35
8861,277,Diprophos,43
8862,768,Aprofen,141
8863,573,Acidolac,41
8864,917,Espumisan,80
8865,319,Nolicin,28
8866,858,DicloDuo,144
8867,804,Apap Extra,60
8868,228,Espumisan,111
8869,111,Algomed,138
8870,84,Aprofen,115
8871,652,Tarproxen,141
8872,566,Polopiryna,72
8873,882,Nolicin,30
8874,320,Nolicin,20
8875,142,Espumisan,35
8876,476,Epiduo,35
8877,30,Altacet,29
8878,48,Aprofen,31
8879,708,Roswera,117
8880,318,Prostaforce,74
8881,549,Roswera,32
