"ID_LEKI","NAZWA"
4391,"Roswera"
4392,"Ecomer"
4393,"Diprophos"
4394,"Ecomer"
4395,"Ecomer"
4396,"Mucofluid"
4397,"Berodual"
4398,"Buprenorfina"
4399,"Roswera"
4400,"Roswera"
4401,"Aprofen"
4402,"DicloDuo"
4403,"DicloDuo"
4404,"Mucofluid"
4405,"Buprenorfina"
4406,"Apap Extra"
4407,"Berodual"
4408,"Acatar Zatoki"
4409,"Diprophos"
4410,"Aprofen"
4411,"Berodual"
4412,"Algomed"
4413,"Acidolac"
4414,"DicloDuo"
4415,"Aminodral"
4416,"Aminodral"
4417,"Ecomer"
4418,"Tritace"
4419,"Roswera"
4420,"Acatar Zatoki"
4421,"Berodual"
4422,"Ecomer"
4423,"Apap Extra"
4424,"Epiduo"
4425,"Algomed"
4426,"Buprenorfina"
4427,"Diprophos"
4428,"Acidolac"
4429,"Buprenorfina"
4430,"Prostaforce"
4431,"Mucofluid"
4432,"Avamys"
4433,"Roswera"
4434,"Roswera"
4435,"Diprophos"
4436,"Roswera"
4437,"Tarproxen"
4438,"Diprophos"
4439,"Otrivin"
4440,"Mucofluid"
4441,"Espumisan"
4442,"Otrivin"
4443,"Algomed"
4444,"Mucofluid"
4445,"Polopiryna"
4446,"Tarproxen"
4447,"Diprophos"
4448,"Buderhin"
4449,"Tritace"
4450,"DicloDuo"
4451,"Aprofen"
4452,"Tritace"
4453,"Prostaforce"
4454,"Mucofluid"
4455,"Buprenorfina"
4456,"Roswera"
4457,"Otrivin"
4458,"Prostaforce"
4459,"Ecomer"
4460,"Acatar Zatoki"
4461,"Prostaforce"
4462,"DicloDuo"
4463,"Epiduo"
4464,"Roswera"
4465,"Algomed"
4466,"Altacet"
4467,"Aminodral"
4468,"Mucofluid"
4469,"Buprenorfina"
4470,"Buprenorfina"
4471,"Apap Extra"
4472,"Prostaforce"
4473,"Polopiryna"
4474,"Altacet"
4475,"Tritace"
4476,"Otrivin"
4477,"Algomed"
4478,"Epiduo"
4479,"Nolicin"
4480,"Altacet"
4481,"Nolicin"
4482,"Apap Extra"
4483,"Prostaforce"
4484,"Diprophos"
4485,"Buderhin"
4486,"Apap Extra"
4487,"Ecomer"
4488,"Roswera"
4489,"Polopiryna"
4490,"DicloDuo"
4491,"Acatar Zatoki"
4492,"Avamys"
4493,"Nolicin"
4494,"Buprenorfina"
4495,"Algomed"
4496,"Roswera"
4497,"Ecomer"
4498,"Aprofen"
4499,"Buderhin"
4500,"Espumisan"
4501,"Epiduo"
4502,"DicloDuo"
4503,"Aprofen"
4504,"Tritace"
4505,"Avamys"
4506,"Altacet"
4507,"Otrivin"
4508,"Prostaforce"
4509,"Diprophos"
4510,"DicloDuo"
4511,"Polopiryna"
4512,"Tritace"
4513,"Buprenorfina"
4514,"Ecomer"
4515,"Polopiryna"
4516,"Apap Extra"
4517,"Buprenorfina"
4518,"Aminodral"
4519,"DicloDuo"
4520,"DicloDuo"
4521,"Roswera"
4522,"Diprophos"
4523,"Ecomer"
4524,"Nolicin"
4525,"Tarproxen"
4526,"Epiduo"
4527,"Ecomer"
4528,"Buprenorfina"
4529,"Mucofluid"
4530,"Buprenorfina"
4531,"Algomed"
4532,"Berodual"
4533,"Aprofen"
4534,"Tarproxen"
4535,"Prostaforce"
4536,"Epiduo"
4537,"Otrivin"
4538,"Acatar Zatoki"
4539,"Buderhin"
4540,"Otrivin"
4541,"Mucofluid"
4542,"Berodual"
4543,"DicloDuo"
4544,"Prostaforce"
4545,"Buprenorfina"
4546,"Tritace"
4547,"Otrivin"
4548,"Polopiryna"
4549,"Berodual"
4550,"Mucofluid"
4551,"Avamys"
4552,"Roswera"
4553,"Acatar Zatoki"
4554,"Avamys"
4555,"Altacet"
4556,"Buprenorfina"
4557,"Buderhin"
4558,"Epiduo"
4559,"Mucofluid"
4560,"Algomed"
4561,"Tritace"
4562,"Aprofen"
4563,"Prostaforce"
4564,"Roswera"
4565,"Tritace"
4566,"Apap Extra"
4567,"Avamys"
4568,"Apap Extra"
4569,"Roswera"
4570,"Algomed"
4571,"Polopiryna"
4572,"Otrivin"
4573,"Buprenorfina"
4574,"Tarproxen"
4575,"Apap Extra"
4576,"Buderhin"
4577,"Epiduo"
4578,"Altacet"
4579,"Otrivin"
4580,"Avamys"
4581,"Aprofen"
4582,"Altacet"
4583,"Prostaforce"
4584,"Apap Extra"
4585,"Otrivin"
4586,"Acatar Zatoki"
4587,"DicloDuo"
4588,"Acidolac"
4589,"Berodual"
4590,"Aminodral"
4591,"Algomed"
4592,"Prostaforce"
4593,"DicloDuo"
4594,"Tritace"
4595,"DicloDuo"
4596,"Altacet"
4597,"Aprofen"
4598,"Avamys"
4599,"Epiduo"
4600,"Polopiryna"
4601,"Otrivin"
4602,"Algomed"
4603,"Tarproxen"
4604,"Nolicin"
4605,"Apap Extra"
4606,"Epiduo"
4607,"Berodual"
4608,"Tritace"
4609,"Tarproxen"
4610,"Aminodral"
4611,"Acatar Zatoki"
4612,"Prostaforce"
4613,"Prostaforce"
4614,"Apap Extra"
4615,"Mucofluid"
4616,"Acatar Zatoki"
4617,"Tritace"
4618,"Aminodral"
4619,"Epiduo"
4620,"Tarproxen"
4621,"Algomed"
4622,"Apap Extra"
4623,"Algomed"
4624,"Nolicin"
4625,"Tritace"
4626,"Buprenorfina"
4627,"Diprophos"
4628,"Prostaforce"
4629,"Aprofen"
4630,"Altacet"
4631,"Avamys"
4632,"Acatar Zatoki"
4633,"Nolicin"
4634,"Buderhin"
4635,"Avamys"
4636,"Prostaforce"
4637,"Avamys"
4638,"Acatar Zatoki"
4639,"Roswera"
4640,"Acidolac"
4641,"Avamys"
4642,"Roswera"
4643,"Apap Extra"
4644,"Aminodral"
4645,"Berodual"
4646,"Polopiryna"
4647,"Aprofen"
4648,"Buderhin"
4649,"Espumisan"
4650,"Otrivin"
4651,"Roswera"
4652,"Buderhin"
4653,"Tritace"
4654,"Tritace"
4655,"Tarproxen"
4656,"Otrivin"
4657,"Acidolac"
4658,"Avamys"
4659,"Espumisan"
4660,"Acatar Zatoki"
4661,"Avamys"
4662,"Tarproxen"
4663,"Acidolac"
4664,"Algomed"
4665,"Apap Extra"
4666,"Aminodral"
4667,"Aminodral"
4668,"Algomed"
4669,"Diprophos"
4670,"Acatar Zatoki"
4671,"Acidolac"
4672,"Diprophos"
4673,"Diprophos"
4674,"Epiduo"
4675,"Tarproxen"
4676,"Nolicin"
4677,"Diprophos"
4678,"Espumisan"
4679,"Apap Extra"
4680,"Tritace"
4681,"Roswera"
4682,"Prostaforce"
4683,"Tritace"
4684,"Avamys"
4685,"Buprenorfina"
4686,"Otrivin"
4687,"Buprenorfina"
4688,"DicloDuo"
4689,"Tarproxen"
4690,"Roswera"
4691,"Buderhin"
4692,"Otrivin"
4693,"Aminodral"
4694,"Avamys"
4695,"Apap Extra"
4696,"DicloDuo"
4697,"Ecomer"
4698,"Avamys"
4699,"Acidolac"
4700,"Aminodral"
4701,"Aprofen"
4702,"Roswera"
4703,"Algomed"
4704,"Avamys"
4705,"Espumisan"
4706,"Apap Extra"
4707,"Nolicin"
4708,"Algomed"
4709,"Tarproxen"
4710,"Algomed"
4711,"Aminodral"
4712,"Apap Extra"
4713,"Ecomer"
4714,"Espumisan"
4715,"Berodual"
4716,"Avamys"
4717,"Otrivin"
4718,"Algomed"
4719,"Algomed"
4720,"Polopiryna"
4721,"Nolicin"
4722,"Avamys"
4723,"Polopiryna"
4724,"Polopiryna"
4725,"Aminodral"
4726,"Tarproxen"
4727,"Aminodral"
4728,"Epiduo"
4729,"Nolicin"
4730,"Polopiryna"
4731,"Tritace"
4732,"Acatar Zatoki"
4733,"Buprenorfina"
4734,"Otrivin"
4735,"Polopiryna"
4736,"Algomed"
4737,"Espumisan"
4738,"Altacet"
4739,"Buderhin"
4740,"Tarproxen"
4741,"Aprofen"
4742,"Aminodral"
4743,"Berodual"
4744,"Epiduo"
4745,"Diprophos"
4746,"Algomed"
4747,"Algomed"
4748,"Ecomer"
4749,"Altacet"
4750,"Apap Extra"
4751,"Apap Extra"
4752,"Otrivin"
4753,"Otrivin"
4754,"Polopiryna"
4755,"Acidolac"
4756,"DicloDuo"
4757,"Berodual"
4758,"Aprofen"
4759,"Diprophos"
4760,"Ecomer"
4761,"Avamys"
4762,"Tarproxen"
4763,"Polopiryna"
4764,"Prostaforce"
4765,"Acidolac"
4766,"Diprophos"
4767,"Espumisan"
4768,"Nolicin"
4769,"Nolicin"
4770,"Roswera"
4771,"Avamys"
4772,"Roswera"
4773,"Apap Extra"
4774,"Algomed"
4775,"Nolicin"
4776,"Espumisan"
4777,"Tarproxen"
4778,"Aprofen"
4779,"Otrivin"
4780,"Roswera"
4781,"Tritace"
4782,"Prostaforce"
4783,"Tarproxen"
4784,"Aminodral"
4785,"Altacet"
4786,"Tarproxen"
4787,"Acatar Zatoki"
4788,"Acidolac"
4789,"Nolicin"
4790,"Mucofluid"
4791,"Berodual"
4792,"Otrivin"
4793,"Algomed"
4794,"Algomed"
4795,"Mucofluid"
4796,"Aminodral"
4797,"Aminodral"
4798,"Altacet"
4799,"Aminodral"
4800,"Acidolac"
4801,"Epiduo"
4802,"Acidolac"
4803,"Mucofluid"
4804,"Espumisan"
4805,"Tarproxen"
4806,"Acidolac"
4807,"Apap Extra"
4808,"Tarproxen"
4809,"Aprofen"
4810,"Mucofluid"
4811,"Tritace"
4812,"Acidolac"
4813,"Aminodral"
4814,"Epiduo"
4815,"Prostaforce"
4816,"Tritace"
4817,"Ecomer"
4818,"DicloDuo"
4819,"Mucofluid"
4820,"Mucofluid"
4821,"Roswera"
4822,"Polopiryna"
4823,"Polopiryna"
4824,"Buderhin"
4825,"Acatar Zatoki"
4826,"Buprenorfina"
5393,"Diprophos"
5394,"Roswera"
5395,"DicloDuo"
5396,"Diprophos"
5397,"Altacet"
5398,"Tarproxen"
5399,"Altacet"
5400,"DicloDuo"
5401,"DicloDuo"
5402,"Tritace"
5403,"Altacet"
5404,"Epiduo"
5405,"DicloDuo"
5406,"Algomed"
5407,"Aprofen"
5408,"Berodual"
5409,"Mucofluid"
5410,"Otrivin"
5411,"Acidolac"
5412,"Buderhin"
5413,"Tarproxen"
5414,"Berodual"
5415,"Otrivin"
5416,"Aminodral"
5417,"Ecomer"
5418,"Prostaforce"
5419,"Acatar Zatoki"
5420,"Berodual"
5421,"Espumisan"
5422,"Avamys"
5423,"DicloDuo"
5424,"Tarproxen"
5425,"Tritace"
5426,"Berodual"
5427,"Prostaforce"
5428,"Prostaforce"
5429,"Otrivin"
5430,"Berodual"
5431,"Mucofluid"
5432,"Espumisan"
5433,"Avamys"
5434,"Roswera"
5435,"Espumisan"
5436,"Mucofluid"
5437,"Aprofen"
5438,"Espumisan"
5439,"Roswera"
5440,"Algomed"
5441,"Acidolac"
5442,"Polopiryna"
5443,"Berodual"
5444,"Acidolac"
5445,"Altacet"
5446,"Espumisan"
5447,"Prostaforce"
5448,"Mucofluid"
5449,"Berodual"
5450,"Mucofluid"
5451,"Acidolac"
5452,"Avamys"
5453,"DicloDuo"
5454,"Tarproxen"
5455,"Otrivin"
5456,"Buderhin"
5457,"Otrivin"
5458,"DicloDuo"
5459,"Buprenorfina"
5460,"DicloDuo"
5461,"Acatar Zatoki"
5462,"Acatar Zatoki"
5463,"Altacet"
5464,"Tritace"
5465,"Epiduo"
5466,"Diprophos"
5467,"Buprenorfina"
5468,"Apap Extra"
5469,"Otrivin"
5470,"Avamys"
5471,"Buderhin"
5472,"Nolicin"
5473,"Diprophos"
5474,"Nolicin"
5475,"Aprofen"
5476,"Algomed"
5477,"Epiduo"
5478,"Ecomer"
5479,"Aprofen"
5480,"Otrivin"
5481,"Buprenorfina"
5482,"Buderhin"
5483,"Polopiryna"
5484,"Epiduo"
5485,"Buprenorfina"
5486,"Otrivin"
5487,"Acidolac"
5488,"Mucofluid"
5489,"Epiduo"
5490,"Ecomer"
5491,"Buprenorfina"
5492,"Algomed"
5493,"Epiduo"
5494,"Mucofluid"
5495,"Altacet"
5496,"Tritace"
5497,"Acidolac"
5498,"Mucofluid"
5499,"Epiduo"
5500,"Tarproxen"
5501,"DicloDuo"
5502,"Ecomer"
5503,"Nolicin"
5504,"DicloDuo"
5505,"Aminodral"
5506,"Tritace"
5507,"Roswera"
5508,"Tarproxen"
5509,"Aprofen"
5510,"Ecomer"
5511,"Espumisan"
5512,"Altacet"
5513,"Tritace"
5514,"Altacet"
5515,"Apap Extra"
5516,"DicloDuo"
5517,"Nolicin"
5518,"Tritace"
5519,"Algomed"
5520,"Tarproxen"
5521,"Apap Extra"
5522,"DicloDuo"
5523,"Buderhin"
5524,"Espumisan"
5525,"Epiduo"
5526,"Tarproxen"
5527,"Altacet"
5528,"Buderhin"
5529,"Aminodral"
5530,"Mucofluid"
5531,"Ecomer"
5532,"Epiduo"
5533,"Tritace"
5534,"Acatar Zatoki"
5535,"Acatar Zatoki"
5536,"Algomed"
5537,"Apap Extra"
5538,"Buderhin"
5539,"Nolicin"
5540,"Buprenorfina"
5541,"Algomed"
5542,"Tarproxen"
5543,"Prostaforce"
5544,"Otrivin"
5545,"Berodual"
5546,"Algomed"
5547,"Tritace"
5548,"Buprenorfina"
5549,"Roswera"
5550,"DicloDuo"
5551,"Aprofen"
5552,"Prostaforce"
5553,"Tritace"
5554,"Apap Extra"
5555,"Prostaforce"
5556,"Algomed"
5557,"Espumisan"
5558,"Tritace"
5559,"Polopiryna"
5560,"Buprenorfina"
5561,"Nolicin"
5562,"Buderhin"
5563,"Espumisan"
5564,"Polopiryna"
5565,"Mucofluid"
5566,"Nolicin"
5567,"Mucofluid"
5568,"Mucofluid"
5569,"Epiduo"
5570,"Mucofluid"
5571,"Nolicin"
5572,"Aminodral"
5573,"Tarproxen"
5574,"Prostaforce"
5575,"Prostaforce"
5576,"Epiduo"
5577,"Prostaforce"
5578,"Algomed"
5579,"Acidolac"
5580,"Nolicin"
5581,"Acatar Zatoki"
5582,"Avamys"
5583,"Espumisan"
5584,"Altacet"
5585,"Buderhin"
5586,"Altacet"
5587,"Aprofen"
5588,"Avamys"
5589,"Buderhin"
5590,"Apap Extra"
5591,"Ecomer"
5592,"Roswera"
5593,"Algomed"
5594,"Polopiryna"
5595,"Polopiryna"
5596,"Tritace"
5597,"Apap Extra"
5598,"Acatar Zatoki"
5599,"Buderhin"
5600,"Nolicin"
5601,"Apap Extra"
5602,"Diprophos"
5603,"Algomed"
5604,"Prostaforce"
5605,"Berodual"
5606,"Avamys"
5607,"Aminodral"
5608,"Espumisan"
5609,"Algomed"
5610,"Avamys"
5611,"Prostaforce"
5612,"Roswera"
5613,"Polopiryna"
5614,"Algomed"
5615,"Berodual"
5616,"Algomed"
5617,"Mucofluid"
5618,"Mucofluid"
5619,"Nolicin"
5620,"Roswera"
5621,"Aprofen"
5622,"Altacet"
5623,"Tritace"
5624,"Otrivin"
5625,"Diprophos"
5626,"Espumisan"
5627,"Diprophos"
5628,"Espumisan"
5629,"Altacet"
5630,"Avamys"
5631,"Espumisan"
5632,"Epiduo"
5633,"Espumisan"
5634,"Aminodral"
5635,"Buprenorfina"
5636,"Prostaforce"
5637,"Otrivin"
5638,"Aprofen"
5639,"Avamys"
5640,"Acatar Zatoki"
5641,"Aminodral"
5642,"Ecomer"
5643,"Diprophos"
5644,"Buderhin"
5645,"Aminodral"
5646,"Acatar Zatoki"
5647,"Roswera"
5648,"DicloDuo"
5649,"Prostaforce"
5650,"Altacet"
5651,"Buprenorfina"
5652,"Polopiryna"
5653,"Epiduo"
5654,"Tarproxen"
5655,"Ecomer"
5656,"Aminodral"
5657,"Mucofluid"
5658,"Buprenorfina"
5659,"DicloDuo"
5660,"Acidolac"
5661,"Espumisan"
5662,"Altacet"
5663,"Acatar Zatoki"
5664,"Roswera"
5665,"Aminodral"
5666,"Berodual"
5667,"Tarproxen"
5668,"DicloDuo"
5669,"Otrivin"
5670,"Aminodral"
5671,"Aprofen"
5672,"Roswera"
5673,"Diprophos"
5674,"Avamys"
5675,"Epiduo"
5676,"Epiduo"
4827,"Apap Extra"
4828,"Berodual"
4829,"Buprenorfina"
4830,"Tritace"
4831,"Tarproxen"
4832,"Mucofluid"
4833,"Roswera"
4834,"Espumisan"
4835,"Aminodral"
4836,"Buprenorfina"
4837,"Aminodral"
4838,"Aminodral"
4839,"Tritace"
4840,"Acatar Zatoki"
4841,"Nolicin"
4842,"Roswera"
4843,"DicloDuo"
4844,"Avamys"
4845,"Aprofen"
4846,"Ecomer"
4847,"Acidolac"
4848,"Avamys"
4849,"Aprofen"
4850,"Altacet"
4851,"Buprenorfina"
4852,"Nolicin"
4853,"Roswera"
4854,"Buderhin"
4855,"DicloDuo"
4856,"Buderhin"
4857,"Nolicin"
4858,"Berodual"
4859,"Espumisan"
4860,"Mucofluid"
4861,"DicloDuo"
4862,"Buderhin"
4863,"Berodual"
4864,"Aminodral"
4865,"Algomed"
4866,"Tarproxen"
4867,"Prostaforce"
4868,"Acatar Zatoki"
4869,"Mucofluid"
4870,"Algomed"
4871,"Aminodral"
4872,"Apap Extra"
4873,"Algomed"
4874,"Tarproxen"
4875,"Polopiryna"
4876,"Aminodral"
4877,"Buderhin"
4878,"Tarproxen"
4879,"Diprophos"
4880,"Epiduo"
4881,"Aprofen"
4882,"Nolicin"
4883,"Ecomer"
4884,"Berodual"
4885,"Ecomer"
4886,"Aminodral"
4887,"Ecomer"
4888,"Roswera"
4889,"DicloDuo"
4890,"DicloDuo"
4891,"Epiduo"
4892,"DicloDuo"
4893,"Acatar Zatoki"
4894,"Otrivin"
4895,"Diprophos"
4896,"Altacet"
4897,"Apap Extra"
4898,"Buderhin"
4899,"Buprenorfina"
4900,"Aprofen"
4901,"Buderhin"
4902,"Ecomer"
4903,"Tritace"
4904,"Aprofen"
4905,"Epiduo"
4906,"Buprenorfina"
4907,"Ecomer"
4908,"Otrivin"
4909,"Avamys"
4910,"DicloDuo"
4911,"Polopiryna"
4912,"Tritace"
4913,"Altacet"
4914,"Buprenorfina"
4915,"DicloDuo"
4916,"Ecomer"
4917,"Mucofluid"
4918,"Roswera"
4919,"Tarproxen"
4920,"Nolicin"
4921,"Prostaforce"
4922,"Avamys"
4923,"Berodual"
4924,"Polopiryna"
4925,"Acidolac"
4926,"Aprofen"
4927,"DicloDuo"
4928,"Epiduo"
4929,"Epiduo"
4930,"DicloDuo"
4931,"Prostaforce"
4932,"Otrivin"
4933,"Buderhin"
4934,"Tritace"
4935,"Buderhin"
4936,"Apap Extra"
4937,"Aminodral"
4938,"DicloDuo"
4939,"Apap Extra"
4940,"Aprofen"
4941,"Tarproxen"
4942,"Buprenorfina"
4943,"Apap Extra"
4944,"DicloDuo"
4945,"Aprofen"
4946,"Tarproxen"
4947,"Buprenorfina"
4948,"Tritace"
4949,"Prostaforce"
4950,"Buprenorfina"
4951,"Buprenorfina"
4952,"Polopiryna"
4953,"Epiduo"
4954,"Buderhin"
4955,"Nolicin"
4956,"Tarproxen"
4957,"Aminodral"
4958,"Apap Extra"
4959,"DicloDuo"
4960,"Aprofen"
4961,"Tarproxen"
4962,"Acidolac"
4963,"Altacet"
4964,"Buprenorfina"
4965,"Diprophos"
4966,"Avamys"
4967,"Acatar Zatoki"
4968,"Algomed"
4969,"Tritace"
4970,"Ecomer"
4971,"Tarproxen"
4972,"Mucofluid"
4973,"Aminodral"
4974,"Diprophos"
4975,"Nolicin"
4976,"Algomed"
4977,"Tarproxen"
4978,"Roswera"
4979,"Espumisan"
4980,"Epiduo"
4981,"Avamys"
4982,"Algomed"
4983,"Epiduo"
4984,"Acatar Zatoki"
4985,"Apap Extra"
4986,"Algomed"
4987,"Algomed"
4988,"DicloDuo"
4989,"Tarproxen"
4990,"Epiduo"
4991,"Tarproxen"
4992,"Acidolac"
4993,"Aprofen"
4994,"Tarproxen"
4995,"Mucofluid"
4996,"Polopiryna"
4997,"Polopiryna"
4998,"Roswera"
4999,"Aprofen"
5000,"Otrivin"
5001,"Apap Extra"
5002,"Apap Extra"
5003,"Apap Extra"
5004,"Prostaforce"
5005,"Prostaforce"
5006,"Berodual"
5007,"Altacet"
5008,"Epiduo"
5009,"Avamys"
5010,"Polopiryna"
5011,"Ecomer"
5012,"Apap Extra"
5013,"Tritace"
5014,"Ecomer"
5015,"Otrivin"
5016,"Aprofen"
5017,"Buderhin"
5018,"Altacet"
5019,"Diprophos"
5020,"Aminodral"
5021,"DicloDuo"
5022,"Buderhin"
5023,"Epiduo"
5024,"Roswera"
5025,"Diprophos"
5026,"Buprenorfina"
5027,"DicloDuo"
5028,"Otrivin"
5029,"DicloDuo"
5030,"Ecomer"
5031,"Acatar Zatoki"
5032,"Aprofen"
5033,"DicloDuo"
5034,"Berodual"
5035,"Acidolac"
5036,"Berodual"
5037,"Buderhin"
5038,"Roswera"
5039,"Berodual"
5040,"Tarproxen"
5041,"Ecomer"
5042,"Polopiryna"
5043,"DicloDuo"
5044,"Aprofen"
5045,"Espumisan"
5046,"Aprofen"
5047,"Diprophos"
5048,"Mucofluid"
5049,"Tarproxen"
5050,"Acidolac"
5051,"Mucofluid"
5052,"DicloDuo"
5053,"Nolicin"
5054,"Berodual"
5055,"Aprofen"
5056,"Aprofen"
5057,"Diprophos"
5058,"Espumisan"
5059,"Otrivin"
5060,"Algomed"
5061,"Buprenorfina"
5062,"Ecomer"
5063,"Apap Extra"
5064,"Mucofluid"
5065,"Espumisan"
5066,"Algomed"
5067,"Diprophos"
5068,"Apap Extra"
5069,"Tritace"
5070,"Tarproxen"
5071,"Berodual"
5072,"Berodual"
5073,"Otrivin"
5074,"Prostaforce"
5075,"Buderhin"
5076,"Acatar Zatoki"
5077,"Diprophos"
5078,"Prostaforce"
5079,"Polopiryna"
5080,"Aprofen"
5081,"Epiduo"
5082,"Diprophos"
5083,"Aminodral"
5084,"Polopiryna"
5085,"Tarproxen"
5086,"Otrivin"
5087,"Acatar Zatoki"
5088,"Otrivin"
5089,"Acidolac"
5090,"Avamys"
5091,"Otrivin"
5092,"DicloDuo"
5093,"Aminodral"
5094,"Prostaforce"
5095,"Epiduo"
5096,"Berodual"
5097,"Altacet"
5098,"Aminodral"
5099,"Ecomer"
5100,"Diprophos"
5101,"Tritace"
5102,"Apap Extra"
5103,"Nolicin"
5104,"Acidolac"
5105,"Nolicin"
5106,"Acatar Zatoki"
5107,"Buprenorfina"
5108,"Diprophos"
5109,"Tritace"
5110,"Prostaforce"
5111,"Acidolac"
5112,"Algomed"
5113,"Espumisan"
5114,"Buprenorfina"
5115,"Epiduo"
5116,"Buderhin"
5117,"Roswera"
5118,"Acidolac"
5119,"Berodual"
5120,"Berodual"
5121,"Berodual"
5122,"Tarproxen"
5123,"Polopiryna"
5124,"Nolicin"
5125,"Algomed"
5126,"Epiduo"
5127,"Apap Extra"
5128,"Acidolac"
5129,"Tritace"
5130,"Buprenorfina"
5131,"Algomed"
5132,"Algomed"
5133,"Buprenorfina"
5134,"Nolicin"
5135,"Tarproxen"
5136,"DicloDuo"
5137,"Aprofen"
5138,"Avamys"
5139,"Aprofen"
5140,"Buderhin"
5141,"Apap Extra"
5142,"Nolicin"
5143,"Algomed"
5144,"Altacet"
5145,"Avamys"
5146,"Nolicin"
5147,"Nolicin"
5148,"Otrivin"
5149,"Polopiryna"
5150,"Acatar Zatoki"
5151,"Polopiryna"
5152,"Buderhin"
5153,"Buprenorfina"
5154,"Diprophos"
5155,"Acidolac"
5156,"Espumisan"
5157,"Polopiryna"
5158,"Tritace"
5159,"Tarproxen"
5160,"Nolicin"
5161,"Roswera"
5162,"Espumisan"
5163,"Ecomer"
5164,"Diprophos"
5165,"Acatar Zatoki"
5166,"DicloDuo"
5167,"Tarproxen"
5168,"Nolicin"
5169,"Tarproxen"
5170,"Aminodral"
5171,"Buprenorfina"
5172,"Acidolac"
5173,"Polopiryna"
5174,"Aminodral"
5175,"Roswera"
5176,"Aminodral"
5177,"Epiduo"
5178,"Aminodral"
5179,"Roswera"
5180,"Altacet"
5181,"Mucofluid"
5182,"Buderhin"
5183,"Polopiryna"
5184,"Acatar Zatoki"
5185,"Diprophos"
5186,"Epiduo"
5187,"Altacet"
5188,"Nolicin"
5189,"Polopiryna"
5190,"Altacet"
5191,"Altacet"
5192,"DicloDuo"
5193,"Buprenorfina"
5194,"Diprophos"
5195,"Diprophos"
5196,"Prostaforce"
5197,"Acidolac"
5198,"Espumisan"
5199,"Altacet"
5200,"Polopiryna"
5201,"Polopiryna"
5202,"Polopiryna"
5203,"Mucofluid"
5204,"Altacet"
5205,"Diprophos"
5206,"Aminodral"
5207,"Roswera"
5208,"Ecomer"
5209,"Tritace"
5210,"Epiduo"
5211,"Apap Extra"
5212,"Aminodral"
5213,"Aminodral"
5214,"Espumisan"
5215,"DicloDuo"
5216,"Apap Extra"
5217,"Algomed"
5218,"Polopiryna"
5219,"Buprenorfina"
5220,"Mucofluid"
5221,"Buderhin"
5222,"Buderhin"
5223,"Altacet"
5224,"Tarproxen"
5225,"Roswera"
5226,"Tarproxen"
5227,"Nolicin"
5228,"Altacet"
5229,"Prostaforce"
5230,"Altacet"
5231,"Aprofen"
5232,"Aprofen"
5233,"Aprofen"
5234,"Polopiryna"
5235,"Tarproxen"
5236,"Tarproxen"
5237,"Nolicin"
5238,"Polopiryna"
5239,"Tritace"
5240,"Mucofluid"
5241,"Aprofen"
5242,"Mucofluid"
5243,"Tarproxen"
5244,"Acidolac"
5245,"Nolicin"
5246,"Berodual"
5247,"Tarproxen"
5248,"Berodual"
5249,"Nolicin"
5250,"Mucofluid"
5251,"Apap Extra"
5252,"Nolicin"
5253,"Nolicin"
5254,"Avamys"
5255,"Altacet"
5256,"Tritace"
5257,"Algomed"
5258,"Diprophos"
5259,"Nolicin"
5260,"Mucofluid"
5261,"Mucofluid"
5262,"Algomed"
5263,"Epiduo"
5264,"Aprofen"
5265,"Buprenorfina"
5266,"Acidolac"
5267,"Avamys"
5268,"Berodual"
5269,"Buprenorfina"
5270,"Acidolac"
5271,"Buprenorfina"
5272,"Tritace"
5273,"Apap Extra"
5274,"Nolicin"
5275,"Aminodral"
5276,"Otrivin"
5277,"Roswera"
5278,"Aprofen"
5279,"Prostaforce"
5280,"Berodual"
5281,"Berodual"
5282,"Diprophos"
5283,"Mucofluid"
5284,"Otrivin"
5285,"Buderhin"
5286,"Avamys"
5287,"Aprofen"
5288,"Nolicin"
5289,"Algomed"
5290,"Diprophos"
5291,"Algomed"
5292,"Epiduo"
5293,"Tarproxen"
5294,"Avamys"
5295,"Altacet"
5296,"Buprenorfina"
5297,"Epiduo"
5298,"Buderhin"
5299,"Altacet"
5300,"Tritace"
5301,"Tritace"
5302,"Algomed"
5303,"Otrivin"
5304,"Espumisan"
5305,"Otrivin"
5306,"Acatar Zatoki"
5307,"Espumisan"
5308,"Buprenorfina"
5309,"Diprophos"
5310,"Buderhin"
5311,"Tritace"
5312,"Buprenorfina"
5313,"Acidolac"
5314,"Buderhin"
5315,"Buderhin"
5316,"Tritace"
5317,"Acidolac"
5318,"Buderhin"
5319,"Tarproxen"
5320,"Tarproxen"
5321,"Buderhin"
5322,"Buderhin"
5323,"Acatar Zatoki"
5324,"Avamys"
5325,"Espumisan"
5326,"DicloDuo"
5327,"DicloDuo"
5328,"Aminodral"
5329,"Berodual"
5330,"Espumisan"
5331,"Apap Extra"
5332,"Ecomer"
5333,"Altacet"
5334,"Nolicin"
5335,"Aminodral"
5336,"Roswera"
5337,"Aminodral"
5338,"Ecomer"
5339,"Algomed"
5340,"Avamys"
5341,"Algomed"
5342,"Otrivin"
5343,"Espumisan"
5344,"Tarproxen"
5345,"Diprophos"
5346,"Acatar Zatoki"
5347,"Polopiryna"
5348,"Acidolac"
5349,"Buderhin"
5350,"Avamys"
